i_header,i_label,i_data,title,link,coach_name,id,org,role_1,role_2,role,coach_role,year
Coaching career (HC unless noted),2006,Mississippi State (RB/RC),,,Shane Beamer,Q7487969,Mississippi State,RB/RC,,RB/RC,"['RB', 'RC']",['2006']
Coaching career (HC unless noted),2007,South Carolina (OLB/co-ST),South Carolina Gamecocks football,/wiki/South_Carolina_Gamecocks_football,Shane Beamer,Q7487969,South Carolina,OLB/co-ST,,OLB/co-ST,"['OLB', 'co-ST']",['2007']
Coaching career (HC unless noted),2008,South Carolina (CB),,,Shane Beamer,Q7487969,South Carolina,CB,,CB,['CB'],['2008']
Coaching career (HC unless noted),2009–2010,South Carolina (S/ST/RC),,,Shane Beamer,Q7487969,South Carolina,S/ST/RC,,S/ST/RC,"['S', 'ST', 'RC']","['2009', '2010']"
Coaching career (HC unless noted),2011–2015,Virginia Tech (AHC/RB),Virginia Tech Hokies football,/wiki/Virginia_Tech_Hokies_football,Shane Beamer,Q7487969,Virginia Tech,AHC/RB,,AHC/RB,"['AHC', 'RB']","['2011', '2015']"
Coaching career (HC unless noted),2016–2017,Georgia (TE/ST),Georgia Bulldogs football,/wiki/Georgia_Bulldogs_football,Shane Beamer,Q7487969,Georgia,TE/ST,,TE/ST,"['TE', 'ST']","['2016', '2017']"
Coaching career (HC unless noted),2018–2020,Oklahoma (AHC/TE),Oklahoma Sooners football,/wiki/Oklahoma_Sooners_football,Shane Beamer,Q7487969,Oklahoma,AHC/TE,,AHC/TE,"['AHC', 'TE']","['2018', '2020']"
Coaching career (HC unless noted),2021–present,South Carolina,,,Shane Beamer,Q7487969,South Carolina,,,HC,['HC'],"['2021', 'present']"
Coaching career (HC unless noted),1988–1990,Samford (GA/QB),Samford Bulldogs football,/wiki/Samford_Bulldogs_football,Jimbo Fisher,Q16196005,Samford,GA/QB,,GA/QB,"['GA', 'QB']","['1988', '1990']"
Coaching career (HC unless noted),1988–1990,Samford (GA/QB),Graduate assistant,/wiki/Graduate_assistant,Jimbo Fisher,Q16196005,Samford,GA/QB,,GA/QB,"['GA', 'QB']","['1988', '1990']"
Coaching career (HC unless noted),1991–1992,Samford (OC/QB),Offensive coordinator,/wiki/Offensive_coordinator,Jimbo Fisher,Q16196005,Samford,OC/QB,,OC/QB,"['OC', 'QB']","['1991', '1992']"
Coaching career (HC unless noted),1993–1998,Auburn (QB),Auburn Tigers football,/wiki/Auburn_Tigers_football,Jimbo Fisher,Q16196005,Auburn,QB,,QB,['QB'],"['1993', '1998']"
Coaching career (HC unless noted),1999,Cincinnati (OC/QB),Cincinnati Bearcats football,/wiki/Cincinnati_Bearcats_football,Jimbo Fisher,Q16196005,Cincinnati,OC/QB,,OC/QB,"['OC', 'QB']",['1999']
Coaching career (HC unless noted),2000–2006,LSU (OC/QB),LSU Tigers football,/wiki/LSU_Tigers_football,Jimbo Fisher,Q16196005,LSU,OC/QB,,OC/QB,"['OC', 'QB']","['2000', '2006']"
Coaching career (HC unless noted),2007–2009,Florida State (OC/QB),Florida State Seminoles football,/wiki/Florida_State_Seminoles_football,Jimbo Fisher,Q16196005,Florida State,OC/QB,,OC/QB,"['OC', 'QB']","['2007', '2009']"
Coaching career (HC unless noted),2010–2017,Florida State,,,Jimbo Fisher,Q16196005,Florida State,,,HC,['HC'],"['2010', '2017']"
Coaching career (HC unless noted),2018–present,Texas A&M,Texas A&M Aggies football,/wiki/Texas_A%26M_Aggies_football,Jimbo Fisher,Q16196005,Texas A&M,,,HC,['HC'],"['2018', 'present']"
Coaching career (HC unless noted),2006,UCLA (GA),UCLA Bruins football,/wiki/UCLA_Bruins_football,Clark Lea,Q97580933,UCLA,GA,,GA,['GA'],['2006']
Coaching career (HC unless noted),2006,UCLA (GA),Graduate assistant,/wiki/Graduate_assistant,Clark Lea,Q97580933,UCLA,GA,,GA,['GA'],['2006']
Coaching career (HC unless noted),2007,South Dakota State (LB),South Dakota State Jackrabbits football,/wiki/South_Dakota_State_Jackrabbits_football,Clark Lea,Q97580933,South Dakota State,LB,,LB,['LB'],['2007']
Coaching career (HC unless noted),2008,South Dakota State (RC/LB),,,Clark Lea,Q97580933,South Dakota State,RC/LB,,RC/LB,"['RC', 'LB']",['2008']
Coaching career (HC unless noted),2009,UCLA (GA),,,Clark Lea,Q97580933,UCLA,GA,,GA,['GA'],['2009']
Coaching career (HC unless noted),2010–2011,UCLA (LB),,,Clark Lea,Q97580933,UCLA,LB,,LB,['LB'],"['2010', '2011']"
Coaching career (HC unless noted),2012,Bowling Green (LB),Bowling Green Falcons football,/wiki/Bowling_Green_Falcons_football,Clark Lea,Q97580933,Bowling Green,LB,,LB,['LB'],['2012']
Coaching career (HC unless noted),2013–2015,Syracuse (LB),Syracuse Orange football,/wiki/Syracuse_Orange_football,Clark Lea,Q97580933,Syracuse,LB,,LB,['LB'],"['2013', '2015']"
Coaching career (HC unless noted),2016,Wake Forest (LB),Wake Forest Demon Deacons football,/wiki/Wake_Forest_Demon_Deacons_football,Clark Lea,Q97580933,Wake Forest,LB,,LB,['LB'],['2016']
Coaching career (HC unless noted),2017,Notre Dame (LB),Notre Dame Fighting Irish football,/wiki/Notre_Dame_Fighting_Irish_football,Clark Lea,Q97580933,Notre Dame,LB,,LB,['LB'],['2017']
Coaching career (HC unless noted),2018–2020,Notre Dame (DC),,,Clark Lea,Q97580933,Notre Dame,DC,,DC,['DC'],"['2018', '2020']"
Coaching career (HC unless noted),2021–present,Vanderbilt,Vanderbilt Commodores football,/wiki/Vanderbilt_Commodores_football,Clark Lea,Q97580933,Vanderbilt,,,HC,['HC'],"['2021', 'present']"
Coaching career (HC unless noted),2001–2002,Louisville (GA),Louisville Cardinals football,/wiki/Louisville_Cardinals_football,Shawn Clark,Q85800719,Louisville,GA,,GA,['GA'],"['2001', '2002']"
Coaching career (HC unless noted),2001–2002,Louisville (GA),Graduate assistant,/wiki/Graduate_assistant,Shawn Clark,Q85800719,Louisville,GA,,GA,['GA'],"['2001', '2002']"
Coaching career (HC unless noted),2003–2008,Eastern Kentucky (OL),Eastern Kentucky Colonels football,/wiki/Eastern_Kentucky_Colonels_football,Shawn Clark,Q85800719,Eastern Kentucky,OL,,OL,['OL'],"['2003', '2008']"
Coaching career (HC unless noted),2009–2012,Purdue (OL),Purdue Boilermakers football,/wiki/Purdue_Boilermakers_football,Shawn Clark,Q85800719,Purdue,OL,,OL,['OL'],"['2009', '2012']"
Coaching career (HC unless noted),2013–2015,Kent State (OL),Kent State Golden Flashes football,/wiki/Kent_State_Golden_Flashes_football,Shawn Clark,Q85800719,Kent State,OL,,OL,['OL'],"['2013', '2015']"
Coaching career (HC unless noted),2016–2018,Appalachian State (co-OC/OL),Appalachian State Mountaineers football,/wiki/Appalachian_State_Mountaineers_football,Shawn Clark,Q85800719,Appalachian State,co-OC/OL,,co-OC/OL,"['co-OC', 'OL']","['2016', '2018']"
Coaching career (HC unless noted),2016–2018,Appalachian State (co-OC/OL),Offensive coordinator,/wiki/Offensive_coordinator,Shawn Clark,Q85800719,Appalachian State,co-OC/OL,,co-OC/OL,"['co-OC', 'OL']","['2016', '2018']"
Coaching career (HC unless noted),2019,Appalachian State (AHC/OL),,,Shawn Clark,Q85800719,Appalachian State,AHC/OL,,AHC/OL,"['AHC', 'OL']",['2019']
Coaching career (HC unless noted),2020–present,Appalachian State,,,Shawn Clark,Q85800719,Appalachian State,,,HC,['HC'],"['2020', 'present']"
Coaching career (HC unless noted),1987–1989,Tampa Bay Buccaneers (intern),Tampa Bay Buccaneers,/wiki/Tampa_Bay_Buccaneers,Butch Jones,Q5002395,Tampa Bay Buccaneers,intern,,intern,['intern'],"['1987', '1989']"
Coaching career (HC unless noted),1990–1992,Rutgers (GA),Rutgers Scarlet Knights football,/wiki/Rutgers_Scarlet_Knights_football,Butch Jones,Q5002395,Rutgers,GA,,GA,['GA'],"['1990', '1992']"
Coaching career (HC unless noted),1990–1992,Rutgers (GA),Graduate assistant,/wiki/Graduate_assistant,Butch Jones,Q5002395,Rutgers,GA,,GA,['GA'],"['1990', '1992']"
Coaching career (HC unless noted),1993–1994,Wilkes (OC),Wilkes Colonels football,/wiki/Wilkes_Colonels_football,Butch Jones,Q5002395,Wilkes,OC,,OC,['OC'],"['1993', '1994']"
Coaching career (HC unless noted),1993–1994,Wilkes (OC),Offensive coordinator,/wiki/Offensive_coordinator,Butch Jones,Q5002395,Wilkes,OC,,OC,['OC'],"['1993', '1994']"
Coaching career (HC unless noted),1995,Ferris State (RB),,,Butch Jones,Q5002395,Ferris State,RB,,RB,['RB'],['1995']
Coaching career (HC unless noted),1996–1997,Ferris State (OC),,,Butch Jones,Q5002395,Ferris State,OC,,OC,['OC'],"['1996', '1997']"
Coaching career (HC unless noted),1998,Central Michigan (TE),Central Michigan Chippewas football,/wiki/Central_Michigan_Chippewas_football,Butch Jones,Q5002395,Central Michigan,TE,,TE,['TE'],['1998']
Coaching career (HC unless noted),1999,Central Michigan (WR),,,Butch Jones,Q5002395,Central Michigan,WR,,WR,['WR'],['1999']
Coaching career (HC unless noted),2000,Central Michigan (RB),,,Butch Jones,Q5002395,Central Michigan,RB,,RB,['RB'],['2000']
Coaching career (HC unless noted),2001–2003,Central Michigan (OC),,,Butch Jones,Q5002395,Central Michigan,OC,,OC,['OC'],"['2001', '2003']"
Coaching career (HC unless noted),2004,Central Michigan (RB),,,Butch Jones,Q5002395,Central Michigan,RB,,RB,['RB'],['2004']
Coaching career (HC unless noted),2005–2006,West Virginia (WR),West Virginia Mountaineers football,/wiki/West_Virginia_Mountaineers_football,Butch Jones,Q5002395,West Virginia,WR,,WR,['WR'],"['2005', '2006']"
Coaching career (HC unless noted),2007–2009,Central Michigan,,,Butch Jones,Q5002395,Central Michigan,,,HC,['HC'],"['2007', '2009']"
Coaching career (HC unless noted),2010–2012,Cincinnati,Cincinnati Bearcats football,/wiki/Cincinnati_Bearcats_football,Butch Jones,Q5002395,Cincinnati,,,HC,['HC'],"['2010', '2012']"
Coaching career (HC unless noted),2013–2017,Tennessee,Tennessee Volunteers football,/wiki/Tennessee_Volunteers_football,Butch Jones,Q5002395,Tennessee,,,HC,['HC'],"['2013', '2017']"
Coaching career (HC unless noted),2018–2019,Alabama (OA),Alabama Crimson Tide Football,/wiki/Alabama_Crimson_Tide_Football,Butch Jones,Q5002395,Alabama,OA,,OA,['OA'],"['2018', '2019']"
Coaching career (HC unless noted),2021–present,Arkansas State,Arkansas State Red Wolves football,/wiki/Arkansas_State_Red_Wolves_football,Butch Jones,Q5002395,Arkansas State,,,HC,['HC'],"['2021', 'present']"
Coaching career (HC unless noted),1988–1989,Miramar HS (FL) (assistant),Miramar High School,/wiki/Miramar_High_School,Tim Beck,Q7803156,Miramar HS,FL ,assistant,assistant,['assistant'],"['1988', '1989']"
Coaching career (HC unless noted),1990,Illinois State (LB/P),Illinois State Redbirds football,/wiki/Illinois_State_Redbirds_football,Tim Beck,Q7803156,Illinois State,LB/P,,LB/P,"['LB', 'P']",['1990']
Coaching career (HC unless noted),1991–1992,Kansas State (GA),Kansas State Wildcats football,/wiki/Kansas_State_Wildcats_football,Tim Beck,Q7803156,Kansas State,GA,,GA,['GA'],"['1991', '1992']"
Coaching career (HC unless noted),1991–1992,Kansas State (GA),Graduate assistant,/wiki/Graduate_assistant,Tim Beck,Q7803156,Kansas State,GA,,GA,['GA'],"['1991', '1992']"
Coaching career (HC unless noted),1993–1995,Saguaro HS (AZ),Saguaro High School,/wiki/Saguaro_High_School,Tim Beck,Q7803156,Saguaro HS,AZ,,AZ,['AZ'],"['1993', '1995']"
Coaching career (HC unless noted),1996–1997,Missouri State (assistant),Missouri State Bears football,/wiki/Missouri_State_Bears_football,Tim Beck,Q7803156,Missouri State,assistant,,assistant,['assistant'],"['1996', '1997']"
Coaching career (HC unless noted),1998,Missouri State (OC),Offensive coordinator,/wiki/Offensive_coordinator,Tim Beck,Q7803156,Missouri State,OC,,OC,['OC'],['1998']
Coaching career (HC unless noted),1999–2001,R. L. Turner HS (TX),R. L. Turner High School,/wiki/R._L._Turner_High_School,Tim Beck,Q7803156,R. L. Turner HS,TX,,TX,['TX'],"['1999', '2001']"
Coaching career (HC unless noted),2002–2004,Mansfield Summit HS (TX),Mansfield Summit High School,/wiki/Mansfield_Summit_High_School,Tim Beck,Q7803156,Mansfield Summit HS,TX,,TX,['TX'],"['2002', '2004']"
Coaching career (HC unless noted),2005–2006,Kansas (WR),Kansas Jayhawks football,/wiki/Kansas_Jayhawks_football,Tim Beck,Q7803156,Kansas,WR,,WR,['WR'],"['2005', '2006']"
Coaching career (HC unless noted),2007,Kansas (WR/PGC),,,Tim Beck,Q7803156,Kansas,WR/PGC,,WR/PGC,"['WR', 'PGC']",['2007']
Coaching career (HC unless noted),2008–2010,Nebraska (RB),Nebraska Cornhuskers football,/wiki/Nebraska_Cornhuskers_football,Tim Beck,Q7803156,Nebraska,RB,,RB,['RB'],"['2008', '2010']"
Coaching career (HC unless noted),2011–2014,Nebraska (OC/QB),,,Tim Beck,Q7803156,Nebraska,OC/QB,,OC/QB,"['OC', 'QB']","['2011', '2014']"
Coaching career (HC unless noted),2015–2016,Ohio State (co-OC/QB),Ohio State Buckeyes football,/wiki/Ohio_State_Buckeyes_football,Tim Beck,Q7803156,Ohio State,co-OC/QB,,co-OC/QB,"['co-OC', 'QB']","['2015', '2016']"
Coaching career (HC unless noted),2017–2019,Texas (OC/QB),Texas Longhorns football,/wiki/Texas_Longhorns_football,Tim Beck,Q7803156,Texas,OC/QB,,OC/QB,"['OC', 'QB']","['2017', '2019']"
Coaching career (HC unless noted),2019,Texas (QB),,,Tim Beck,Q7803156,Texas,QB,,QB,['QB'],['2019']
Coaching career (HC unless noted),2020–2022,NC State (OC/QB),NC State Wolfpack football,/wiki/NC_State_Wolfpack_football,Tim Beck,Q7803156,NC State,OC/QB,,OC/QB,"['OC', 'QB']","['2020', '2022']"
Coaching career (HC unless noted),2023–present,Coastal Carolina,Coastal Carolina Chanticleers football,/wiki/Coastal_Carolina_Chanticleers_football,Tim Beck,Q7803156,Coastal Carolina,,,HC,['HC'],"['2023', 'present']"
Coaching career (HC unless noted),1995,Duke (GA),Duke Blue Devils football,/wiki/Duke_Blue_Devils_football,Clay Helton,Q16213987,Duke,GA,,GA,['GA'],['1995']
Coaching career (HC unless noted),1995,Duke (GA),Graduate assistant,/wiki/Graduate_assistant,Clay Helton,Q16213987,Duke,GA,,GA,['GA'],['1995']
Coaching career (HC unless noted),1996,Duke (RB),Running backs coach,/wiki/Running_backs_coach,Clay Helton,Q16213987,Duke,RB,,RB,['RB'],['1996']
Coaching career (HC unless noted),1997–1999,Houston (RB),Houston Cougars football,/wiki/Houston_Cougars_football,Clay Helton,Q16213987,Houston,RB,,RB,['RB'],"['1997', '1999']"
Coaching career (HC unless noted),2000–2002,Memphis (RB),Memphis Tigers football,/wiki/Memphis_Tigers_football,Clay Helton,Q16213987,Memphis,RB,,RB,['RB'],"['2000', '2002']"
Coaching career (HC unless noted),2003–2006,Memphis (WR),,,Clay Helton,Q16213987,Memphis,WR,,WR,['WR'],"['2003', '2006']"
Coaching career (HC unless noted),2007–2009,Memphis (OC/QB),Offensive coordinator,/wiki/Offensive_coordinator,Clay Helton,Q16213987,Memphis,OC/QB,,OC/QB,"['OC', 'QB']","['2007', '2009']"
Coaching career (HC unless noted),2010–2011,USC (QB),USC Trojans football,/wiki/USC_Trojans_football,Clay Helton,Q16213987,USC,QB,,QB,['QB'],"['2010', '2011']"
Coaching career (HC unless noted),2012,USC (PGC/QB),,,Clay Helton,Q16213987,USC,PGC/QB,,PGC/QB,"['PGC', 'QB']",['2012']
Coaching career (HC unless noted),2013,USC (OC/QB),,,Clay Helton,Q16213987,USC,OC/QB,,OC/QB,"['OC', 'QB']",['2013']
Coaching career (HC unless noted),2013,USC (interim HC),,,Clay Helton,Q16213987,USC,interim HC,,interim HC,['interim HC'],['2013']
Coaching career (HC unless noted),2014,USC (OC/QB),,,Clay Helton,Q16213987,USC,OC/QB,,OC/QB,"['OC', 'QB']",['2014']
Coaching career (HC unless noted),2015,USC (OC/QB/interim HC),,,Clay Helton,Q16213987,USC,OC/QB/interim HC,,OC/QB/interim HC,"['OC', 'QB', 'interim HC']",['2015']
Coaching career (HC unless noted),2015–2021,USC,,,Clay Helton,Q16213987,USC,,,HC,['HC'],"['2015', '2021']"
Coaching career (HC unless noted),2022–present,Georgia Southern,Georgia Southern Eagles football,/wiki/Georgia_Southern_Eagles_football,Clay Helton,Q16213987,Georgia Southern,,,HC,['HC'],"['2022', 'present']"
Coaching career (HC unless noted),1997–1998,Appalachian State (def. asst.),Appalachian State Mountaineers football,/wiki/Appalachian_State_Mountaineers_football,Shawn Elliott,Q22095935,Appalachian State,def. asst.,,def. asst.,['def. asst.'],"['1997', '1998']"
Coaching career (HC unless noted),1999–2000,Appalachian State (TE),,,Shawn Elliott,Q22095935,Appalachian State,TE,,TE,['TE'],"['1999', '2000']"
Coaching career (HC unless noted),2001–2009,Appalachian State (OL),,,Shawn Elliott,Q22095935,Appalachian State,OL,,OL,['OL'],"['2001', '2009']"
Coaching career (HC unless noted),2010–2011,South Carolina (OL/RGC),South Carolina Gamecocks football,/wiki/South_Carolina_Gamecocks_football,Shawn Elliott,Q22095935,South Carolina,OL/RGC,,OL/RGC,"['OL', 'RGC']","['2010', '2011']"
Coaching career (HC unless noted),2012–2015,South Carolina (co-OC/OL),,,Shawn Elliott,Q22095935,South Carolina,co-OC/OL,,co-OC/OL,"['co-OC', 'OL']","['2012', '2015']"
Coaching career (HC unless noted),2015,South Carolina (interim HC),,,Shawn Elliott,Q22095935,South Carolina,interim HC,,interim HC,['interim HC'],['2015']
Coaching career (HC unless noted),2016,South Carolina (OL),,,Shawn Elliott,Q22095935,South Carolina,OL,,OL,['OL'],['2016']
Coaching career (HC unless noted),2017–present,Georgia State,Georgia State Panthers football,/wiki/Georgia_State_Panthers_football,Shawn Elliott,Q22095935,Georgia State,,,HC,['HC'],"['2017', 'present']"
Coaching career (HC unless noted),1983–1984,Pittsburgh (GA),Pittsburgh Panthers football,/wiki/Pittsburgh_Panthers_football,Curt Cignetti,Q5195359,Pittsburgh,GA,,GA,['GA'],"['1983', '1984']"
Coaching career (HC unless noted),1983–1984,Pittsburgh (GA),Graduate assistant,/wiki/Graduate_assistant,Curt Cignetti,Q5195359,Pittsburgh,GA,,GA,['GA'],"['1983', '1984']"
Coaching career (HC unless noted),1985,Davidson (QB/WR),Davidson Wildcats football,/wiki/Davidson_Wildcats_football,Curt Cignetti,Q5195359,Davidson,QB/WR,,QB/WR,"['QB', 'WR']",['1985']
Coaching career (HC unless noted),1986–1988,Rice (QB),Rice Owls football,/wiki/Rice_Owls_football,Curt Cignetti,Q5195359,Rice,QB,,QB,['QB'],"['1986', '1988']"
Coaching career (HC unless noted),1989–1992,Temple (QB),Temple Owls football,/wiki/Temple_Owls_football,Curt Cignetti,Q5195359,Temple,QB,,QB,['QB'],"['1989', '1992']"
Coaching career (HC unless noted),1993–1999,Pittsburgh (QB/TE),,,Curt Cignetti,Q5195359,Pittsburgh,QB/TE,,QB/TE,"['QB', 'TE']","['1993', '1999']"
Coaching career (HC unless noted),2000–2006,NC State (QB/TE/RC),North Carolina State Wolfpack football,/wiki/North_Carolina_State_Wolfpack_football,Curt Cignetti,Q5195359,NC State,QB/TE/RC,,QB/TE/RC,"['QB', 'TE', 'RC']","['2000', '2006']"
Coaching career (HC unless noted),2007–2010,Alabama (WR/RC),Alabama Crimson Tide football,/wiki/Alabama_Crimson_Tide_football,Curt Cignetti,Q5195359,Alabama,WR/RC,,WR/RC,"['WR', 'RC']","['2007', '2010']"
Coaching career (HC unless noted),2011–2016,IUP,IUP Crimson Hawks football,/wiki/IUP_Crimson_Hawks_football,Curt Cignetti,Q5195359,IUP,,,HC,['HC'],"['2011', '2016']"
Coaching career (HC unless noted),2017–2018,Elon,Elon Phoenix football,/wiki/Elon_Phoenix_football,Curt Cignetti,Q5195359,Elon,,,HC,['HC'],"['2017', '2018']"
Coaching career (HC unless noted),2019–present,James Madison,James Madison Dukes football,/wiki/James_Madison_Dukes_football,Curt Cignetti,Q5195359,James Madison,,,HC,['HC'],"['2019', 'present']"
Coaching career (HC unless noted),2010–2012,Catholic HS (LA) (OC/QB),"Catholic High School (New Iberia, Louisiana)","/wiki/Catholic_High_School_(New_Iberia,_Louisiana)",Michael Desormeaux,Q14950070,Catholic HS,LA ,OC/QB,OC/QB,"['OC', 'QB']","['2010', '2012']"
Coaching career (HC unless noted),2010–2012,Catholic HS (LA) (OC/QB),Offensive coordinator,/wiki/Offensive_coordinator,Michael Desormeaux,Q14950070,Catholic HS,LA ,OC/QB,OC/QB,"['OC', 'QB']","['2010', '2012']"
Coaching career (HC unless noted),2013–2015,Ascension Episcopal (LA),Ascension Episcopal School,/wiki/Ascension_Episcopal_School,Michael Desormeaux,Q14950070,Ascension Episcopal,LA,,LA,['LA'],"['2013', '2015']"
