,i_header,i_label,i_data,title,link,coach_name,id
4,Biographical details,Alma mater,Salisbury University (2008),Salisbury University,/wiki/Salisbury_University,Matt Barnes,Q105081677
5,Playing career,Position(s),Linebacker,,,Matt Barnes,Q105081677
6,Coaching career (HC unless noted),2009,Delaware Valley (RB),Delaware Valley University,/wiki/Delaware_Valley_University,Matt Barnes,Q105081677
7,Coaching career (HC unless noted),2010,West Virginia Wesleyan (RB),West Virginia Wesleyan College,/wiki/West_Virginia_Wesleyan_College,Matt Barnes,Q105081677
8,Coaching career (HC unless noted),2011,West Virginia Wesleyan (OC/QB),,,Matt Barnes,Q105081677
9,Coaching career (HC unless noted),2012–2014,Florida (GA),Florida Gators football,/wiki/Florida_Gators_football,Matt Barnes,Q105081677
10,Coaching career (HC unless noted),2015,Michigan (DA),Michigan Wolverines football,/wiki/Michigan_Wolverines_football,Matt Barnes,Q105081677
11,Coaching career (HC unless noted),2016–2018,Maryland (STC/LB),Maryland Terrapins football,/wiki/Maryland_Terrapins_football,Matt Barnes,Q105081677
12,Coaching career (HC unless noted),2019,Ohio State    (STC/Asst. DB),Ohio State Buckeyes football,/wiki/Ohio_State_Buckeyes_football,Matt Barnes,Q105081677
13,Coaching career (HC unless noted),2020,Ohio State (STC/S),,,Matt Barnes,Q105081677
14,Coaching career (HC unless noted),2021,Ohio State (DB/DC),,,Matt Barnes,Q105081677
15,Coaching career (HC unless noted),2022–present,Memphis (DC),Memphis Tigers football,/wiki/Memphis_Tigers_football,Matt Barnes,Q105081677
2,Biographical details,Born,"Pittsburgh, Pennsylvania","Pittsburgh, Pennsylvania","/wiki/Pittsburgh,_Pennsylvania",Matt Caponi,Q119018040
3,Playing career,2000–2003,Mount Union,Mount Union Purple Raiders football,/wiki/Mount_Union_Purple_Raiders_football,Matt Caponi,Q119018040
4,Playing career,Position(s),Safety,Safety (gridiron football position),/wiki/Safety_(gridiron_football_position),Matt Caponi,Q119018040
5,Coaching career (HC unless noted),2004,Mount Union (SA),Mount Union Purple Raiders football,/wiki/Mount_Union_Purple_Raiders_football,Matt Caponi,Q119018040
6,Coaching career (HC unless noted),2005,Mount Union (LB),,,Matt Caponi,Q119018040
7,Coaching career (HC unless noted),2006–2007,Washington & Jefferson (DB),Washington & Jefferson Presidents football,/wiki/Washington_%26_Jefferson_Presidents_football,Matt Caponi,Q119018040
8,Coaching career (HC unless noted),2008–2010,Washington & Jefferson (DC/DB),,,Matt Caponi,Q119018040
9,Coaching career (HC unless noted),2011,Pittsburgh (GA),Pittsburgh Panthers football,/wiki/Pittsburgh_Panthers_football,Matt Caponi,Q119018040
10,Coaching career (HC unless noted),2012,Arizona (GA),Arizona Wildcats football,/wiki/Arizona_Wildcats_football,Matt Caponi,Q119018040
11,Coaching career (HC unless noted),2013–2015,Arizona (SAF),,,Matt Caponi,Q119018040
12,Coaching career (HC unless noted),2016–2018,West Virginia (DB),West Virginia Mountaineers football,/wiki/West_Virginia_Mountaineers_football,Matt Caponi,Q119018040
13,Coaching career (HC unless noted),2019–2022,Iowa State (CB),Iowa State Cyclones football,/wiki/Iowa_State_Cyclones_football,Matt Caponi,Q119018040
14,Coaching career (HC unless noted),2023–present,North Texas (DC/CB),North Texas Mean Green football,/wiki/North_Texas_Mean_Green_football,Matt Caponi,Q119018040
3,Biographical details,Born," (1971-03-24) March 24, 1971 (age 52)Pittsburgh, Pennsylvania",Pittsburgh,/wiki/Pittsburgh,Todd Orlando,Q24693281
4,Playing career,1990–1993,Wisconsin,Wisconsin Badgers football,/wiki/Wisconsin_Badgers_football,Todd Orlando,Q24693281
5,Playing career,Position(s),Linebacker,Linebacker,/wiki/Linebacker,Todd Orlando,Q24693281
6,Coaching career (HC unless noted),1994,Central Catholic HS (PA) (DC),Central Catholic High School (Pittsburgh),/wiki/Central_Catholic_High_School_(Pittsburgh),Todd Orlando,Q24693281
7,Coaching career (HC unless noted),1994,Central Catholic HS (PA) (DC),Defensive coordinator,/wiki/Defensive_coordinator,Todd Orlando,Q24693281
8,Coaching career (HC unless noted),1995,P Fox Chapel Area HS (PA) (DC),Fox Chapel Area High School,/wiki/Fox_Chapel_Area_High_School,Todd Orlando,Q24693281
9,Coaching career (HC unless noted),1996–1998,Penn (LB),Penn Quakers football,/wiki/Penn_Quakers_football,Todd Orlando,Q24693281
10,Coaching career (HC unless noted),1999–2004,Connecticut (ILB),UConn Huskies football,/wiki/UConn_Huskies_football,Todd Orlando,Q24693281
11,Coaching career (HC unless noted),2005–2010,Connecticut (DC/ILB),,,Todd Orlando,Q24693281
12,Coaching career (HC unless noted),2011–2012,FIU (DC/LB),FIU Panthers football,/wiki/FIU_Panthers_football,Todd Orlando,Q24693281
13,Coaching career (HC unless noted),2013–2014,Utah State (DC/LB),Utah State Aggies football,/wiki/Utah_State_Aggies_football,Todd Orlando,Q24693281
14,Coaching career (HC unless noted),2015–2016,Houston (DC/LB),Houston Cougars football,/wiki/Houston_Cougars_football,Todd Orlando,Q24693281
15,Coaching career (HC unless noted),2017–2019,Texas (DC/LB),Texas Longhorns football,/wiki/Texas_Longhorns_football,Todd Orlando,Q24693281
16,Coaching career (HC unless noted),2020–2021,USC (DC/LB),USC Trojans football,/wiki/USC_Trojans_football,Todd Orlando,Q24693281
17,Coaching career (HC unless noted),2022,Florida Atlantic (DC/LB),Florida Atlantic Owls football,/wiki/Florida_Atlantic_Owls_football,Todd Orlando,Q24693281
18,Coaching career (HC unless noted),2023–present,South Florida (DC),South Florida Bulls football,/wiki/South_Florida_Bulls_football,Todd Orlando,Q24693281
3,Biographical details,Born," (1963-06-15) June 15, 1963 (age 60)Charlotte, North Carolina, U.S.","Charlotte, North Carolina","/wiki/Charlotte,_North_Carolina",Everett Withers,Q5417083
4,Playing career,1981–1985,Appalachian State,Appalachian State Mountaineers football,/wiki/Appalachian_State_Mountaineers_football,Everett Withers,Q5417083
5,Playing career,Position(s),"Defensive back, linebacker",Defensive back,/wiki/Defensive_back,Everett Withers,Q5417083
6,Playing career,Position(s),"Defensive back, linebacker",Linebacker,/wiki/Linebacker,Everett Withers,Q5417083
7,Coaching career (HC unless noted),1988,Austin Peay (DB),Austin Peay Governors football,/wiki/Austin_Peay_Governors_football,Everett Withers,Q5417083
8,Coaching career (HC unless noted),1989,Austin Peay (DC),Defensive coordinator,/wiki/Defensive_coordinator,Everett Withers,Q5417083
9,Coaching career (HC unless noted),1990,Austin Peay (WR/ST),,,Everett Withers,Q5417083
10,Coaching career (HC unless noted),1991,Tulane (OLB),Tulane Green Wave football,/wiki/Tulane_Green_Wave_football,Everett Withers,Q5417083
11,Coaching career (HC unless noted),1992–1993,Southern Miss (DB/AST),Southern Miss Golden Eagles football,/wiki/Southern_Miss_Golden_Eagles_football,Everett Withers,Q5417083
12,Coaching career (HC unless noted),1994,New Orleans Saints (DQC),New Orleans Saints,/wiki/New_Orleans_Saints,Everett Withers,Q5417083
13,Coaching career (HC unless noted),1995–1997,Louisville (AHC/DC/DB),Louisville Cardinals football,/wiki/Louisville_Cardinals_football,Everett Withers,Q5417083
14,Coaching career (HC unless noted),1998–2000,Texas (DB),Texas Longhorns football,/wiki/Texas_Longhorns_football,Everett Withers,Q5417083
15,Coaching career (HC unless noted),2001–2006,Tennessee Titans (DB),Tennessee Titans,/wiki/Tennessee_Titans,Everett Withers,Q5417083
16,Coaching career (HC unless noted),2007,Minnesota (DC),Minnesota Golden Gophers football,/wiki/Minnesota_Golden_Gophers_football,Everett Withers,Q5417083
17,Coaching career (HC unless noted),2008–2010,North Carolina (DC/DB),North Carolina Tar Heels football,/wiki/North_Carolina_Tar_Heels_football,Everett Withers,Q5417083
18,Coaching career (HC unless noted),2011,North Carolina (interim HC),,,Everett Withers,Q5417083
19,Coaching career (HC unless noted),2012–2013,Ohio State (AHC/Co-DC/S),Ohio State Buckeyes football,/wiki/Ohio_State_Buckeyes_football,Everett Withers,Q5417083
20,Coaching career (HC unless noted),2014–2015,James Madison,James Madison Dukes football,/wiki/James_Madison_Dukes_football,Everett Withers,Q5417083
21,Coaching career (HC unless noted),2016–2018,Texas State,Texas State Bobcats football,/wiki/Texas_State_Bobcats_football,Everett Withers,Q5417083
22,Coaching career (HC unless noted),2019,New York Giants (DB),New York Giants,/wiki/New_York_Giants,Everett Withers,Q5417083
23,Coaching career (HC unless noted),2020,Texas (analyst),,,Everett Withers,Q5417083
24,Coaching career (HC unless noted),2021,FIU (AHC/DC/S),FIU Panthers football,/wiki/FIU_Panthers_football,Everett Withers,Q5417083
25,Coaching career (HC unless noted),2022,Temple (AHC),Temple Owls football,/wiki/Temple_Owls_football,Everett Withers,Q5417083
26,Coaching career (HC unless noted),2023,Florida Atlantic (AHC/PGC)(2 Month Stint),Florida Atlantic Owls football,/wiki/Florida_Atlantic_Owls_football,Everett Withers,Q5417083
27,Coaching career (HC unless noted),2023,Temple (DC/OLB),,,Everett Withers,Q5417083
2,Biographical details,Born," (1988-05-29) May 29, 1988 (age 35)New Kensington, Pennsylvania","New Kensington, Pennsylvania","/wiki/New_Kensington,_Pennsylvania",Tyler Santucci,Q118742783
3,Playing career,2006–2009,Stony Brook,Stony Brook Seawolves football,/wiki/Stony_Brook_Seawolves_football,Tyler Santucci,Q118742783
4,Playing career,Position(s),Linebacker,Linebacker,/wiki/Linebacker,Tyler Santucci,Q118742783
5,Coaching career (HC unless noted),2010,Stony Brook (GA/LB),Stony Brook Seawolves football,/wiki/Stony_Brook_Seawolves_football,Tyler Santucci,Q118742783
6,Coaching career (HC unless noted),2011,Stony Brook (GA/DL),,,Tyler Santucci,Q118742783
7,Coaching career (HC unless noted),2012,Stony Brook (SAF),,,Tyler Santucci,Q118742783
8,Coaching career (HC unless noted),2013,Stony Brook (DL),,,Tyler Santucci,Q118742783
9,Coaching career (HC unless noted),2014,Wake Forest (GA/DL),Wake Forest Demon Deacons football,/wiki/Wake_Forest_Demon_Deacons_football,Tyler Santucci,Q118742783
10,Coaching career (HC unless noted),2015,Wake Forest (GA/LB),,,Tyler Santucci,Q118742783
11,Coaching career (HC unless noted),2016,Texas State (LB),Texas State Bobcats football,/wiki/Texas_State_Bobcats_football,Tyler Santucci,Q118742783
12,Coaching career (HC unless noted),2017,Notre Dame (Defensive Analyst),Notre Dame Fighting Irish football,/wiki/Notre_Dame_Fighting_Irish_football,Tyler Santucci,Q118742783
13,Coaching career (HC unless noted),2018,Texas A&M (Defensive Analyst),Texas A&M Aggies football,/wiki/Texas_A%26M_Aggies_football,Tyler Santucci,Q118742783
14,Coaching career (HC unless noted),2019,Wake Forest (LB),,,Tyler Santucci,Q118742783
15,Coaching career (HC unless noted),2020–2021,Texas A&M (LB),,,Tyler Santucci,Q118742783
16,Coaching career (HC unless noted),2022,Texas A&M (Co-DC/LB),,,Tyler Santucci,Q118742783
17,Coaching career (HC unless noted),2023–present,Duke (DC/LB),Duke Blue Devils football,/wiki/Duke_Blue_Devils_football,Tyler Santucci,Q118742783
3,Biographical details,Alma mater,Sacred Heart (1998),Sacred Heart University,/wiki/Sacred_Heart_University,Adam Fuller,Q47523245
4,Playing career,1994–1997,Sacred Heart,Sacred Heart Pioneers football,/wiki/Sacred_Heart_Pioneers_football,Adam Fuller,Q47523245
5,Playing career,Position(s),Linebacker,Linebacker,/wiki/Linebacker,Adam Fuller,Q47523245
6,Coaching career (HC unless noted),1998,WPI (LB),WPI Engineers football,/wiki/WPI_Engineers_football,Adam Fuller,Q47523245
7,Coaching career (HC unless noted),1999–2004,Wagner (co–DC),Wagner Seahawks football,/wiki/Wagner_Seahawks_football,Adam Fuller,Q47523245
8,Coaching career (HC unless noted),1999–2004,Wagner (co–DC),Defensive coordinator,/wiki/Defensive_coordinator,Adam Fuller,Q47523245
9,Coaching career (HC unless noted),2005,Richmond (DB),Richmond Spiders football,/wiki/Richmond_Spiders_football,Adam Fuller,Q47523245
10,Coaching career (HC unless noted),2006–2007,Richmond (ST/LB),,,Adam Fuller,Q47523245
11,Coaching career (HC unless noted),2008,Assumption,Assumption Greyhounds football,/wiki/Assumption_Greyhounds_football,Adam Fuller,Q47523245
12,Coaching career (HC unless noted),2009–2012,Chattanooga (DC),Chattanooga Mocs football,/wiki/Chattanooga_Mocs_football,Adam Fuller,Q47523245
13,Coaching career (HC unless noted),2013–2017,Marshall (AHC/DL/ST),Marshall Thundering Herd football,/wiki/Marshall_Thundering_Herd_football,Adam Fuller,Q47523245
14,Coaching career (HC unless noted),2018,Marshall (DC/S),,,Adam Fuller,Q47523245
15,Coaching career (HC unless noted),2019,Memphis (DC),Memphis Tigers football,/wiki/Memphis_Tigers_football,Adam Fuller,Q47523245
16,Coaching career (HC unless noted),2020–present,Florida State (DC),Florida State Seminoles football,/wiki/Florida_State_Seminoles_football,Adam Fuller,Q47523245
3,Biographical details,Born," (1968-05-21) May 21, 1968 (age 55)Pomona, California, U.S.","Pomona, California","/wiki/Pomona,_California",Ron English,Q7363739
4,Playing career,1987–1990,California,California Golden Bears football,/wiki/California_Golden_Bears_football,Ron English,Q7363739
5,Playing career,Position(s),Safety,Safety (gridiron football position),/wiki/Safety_(gridiron_football_position),Ron English,Q7363739
6,Coaching career (HC unless noted),1992,Pomona Ganesha HS (CA) (assistant),Pomona Unified School District,/wiki/Pomona_Unified_School_District,Ron English,Q7363739
7,Coaching career (HC unless noted),1993,Mt. San Antonio (DB),Mt. San Antonio College,/wiki/Mt._San_Antonio_College,Ron English,Q7363739
8,Coaching career (HC unless noted),1994–1995,Arizona State (GA),Arizona State Sun Devils football,/wiki/Arizona_State_Sun_Devils_football,Ron English,Q7363739
9,Coaching career (HC unless noted),1994–1995,Arizona State (GA),Graduate assistant,/wiki/Graduate_assistant,Ron English,Q7363739
10,Coaching career (HC unless noted),1996 (spring),Northern Arizona (DB),Northern Arizona Lumberjacks football,/wiki/Northern_Arizona_Lumberjacks_football,Ron English,Q7363739
11,Coaching career (HC unless noted),1996–1997,San Diego State (DB),San Diego State Aztecs football,/wiki/San_Diego_State_Aztecs_football,Ron English,Q7363739
12,Coaching career (HC unless noted),1998–2002,Arizona State (DB),,,Ron English,Q7363739
13,Coaching career (HC unless noted),2003–2005,Michigan (DB),Michigan Wolverines football,/wiki/Michigan_Wolverines_football,Ron English,Q7363739
14,Coaching career (HC unless noted),2006–2007,Michigan (DC),Defensive coordinator,/wiki/Defensive_coordinator,Ron English,Q7363739
15,Coaching career (HC unless noted),2008,Louisville (DC),Louisville Cardinals football,/wiki/Louisville_Cardinals_football,Ron English,Q7363739
16,Coaching career (HC unless noted),2009–2013,Eastern Michigan,Eastern Michigan Eagles football,/wiki/Eastern_Michigan_Eagles_football,Ron English,Q7363739
17,Coaching career (HC unless noted),2016,San Jose State (DC),San Jose State Spartans football,/wiki/San_Jose_State_Spartans_football,Ron English,Q7363739
18,Coaching career (HC unless noted),2017,Mississippi State (S),Mississippi State Bulldogs football,/wiki/Mississippi_State_Bulldogs_football,Ron English,Q7363739
19,Coaching career (HC unless noted),2018–2020,Florida (S),Florida Gators football,/wiki/Florida_Gators_football,Ron English,Q7363739
20,Coaching career (HC unless noted),2021–2022,Purdue (co-DC/DB),Purdue Boilermakers football,/wiki/Purdue_Boilermakers_football,Ron English,Q7363739
21,Coaching career (HC unless noted),2023–present,Louisville (DC),Louisville Cardinals football,/wiki/Louisville_Cardinals_football,Ron English,Q7363739
3,Biographical details,Born," (1971-03-25) March 25, 1971 (age 52)Welsh, Louisiana, U.S.","Welsh, Louisiana","/wiki/Welsh,_Louisiana",Lance Guidry,Q23663929
4,Playing career,1990–1993,McNeese State,McNeese Cowboys football,/wiki/McNeese_Cowboys_football,Lance Guidry,Q23663929
5,Playing career,Position(s),Defensive back,Defensive back,/wiki/Defensive_back,Lance Guidry,Q23663929
6,Coaching career (HC unless noted),1994,McNeese State (GA),McNeese Cowboys football,/wiki/McNeese_Cowboys_football,Lance Guidry,Q23663929
7,Coaching career (HC unless noted),1994,McNeese State (GA),Graduate assistant,/wiki/Graduate_assistant,Lance Guidry,Q23663929
8,Coaching career (HC unless noted),1995–1996,Leesville HS (LA) (DB),Leesville High School,/wiki/Leesville_High_School,Lance Guidry,Q23663929
9,Coaching career (HC unless noted),1997–1999,Carencro HS (LA) (DC),Carencro High School,/wiki/Carencro_High_School,Lance Guidry,Q23663929
10,Coaching career (HC unless noted),1997–1999,Carencro HS (LA) (DC),Defensive coordinator,/wiki/Defensive_coordinator,Lance Guidry,Q23663929
11,Coaching career (HC unless noted),2000–2001,McNeese State (DB),,,Lance Guidry,Q23663929
12,Coaching career (HC unless noted),2002–2003,McNeese State (DC/DB),,,Lance Guidry,Q23663929
13,Coaching career (HC unless noted),2005–2007,Carencro HS (LA),,,Lance Guidry,Q23663929
14,Coaching career (HC unless noted),2008,McNeese State (DB),,,Lance Guidry,Q23663929
15,Coaching career (HC unless noted),2009–2010,Miami (OH) (DB),Miami RedHawks football,/wiki/Miami_RedHawks_football,Lance Guidry,Q23663929
16,Coaching career (HC unless noted),2010,Miami (OH) (interim HC),,,Lance Guidry,Q23663929
